,Adj Close,Close,High,Low,Open,Volume,SMA5,SMA50,SMA200,MACDLine,MACDSignal,MACDHist,RSI14,BBupper,BBlower,ROC12,PPO,MOM5,StochK,StochD,WillR,AccDist,PlusDI14,TR,SlowStochD,ChaikinOsc,ADX14,ATR14,^GSPC,^IXIC,^DJI,^VIX,CL=F,GC=F,SI=F,^TNX,DX-Y.NYB,FedFundsRate,y
2015-01-02,24.320432662963867,27.332500457763672,27.860000610351562,26.837499618530273,27.84749984741211,212818400,24.920157623291015,24.81178352355957,21.36826777458191,-0.03242291498245109,0.032383558673160055,-0.06480647365561115,42.66741328905769,25.890529868576273,23.865920212295308,1.0163499323951817,-0.43526309790577894,-0.5961647033691406,36.075225340723065,52.45474463687956,-63.92477465927694,-4186972363.985826,16.30031907131734,1.022500991821289,52.87503891103712,-160760876.7177534,42.558860444017014,0.625535420009068,2058.199951171875,4726.81005859375,17832.990234375,17.790000915527344,52.689998626708984,1186.0,15.734000205993652,2.122999906539917,91.08000183105469,0.12,23.63528060913086
2015-01-05,23.63528060913086,26.5625,27.162500381469727,26.352500915527344,27.072500228881836,257142000,24.575804138183592,24.82826545715332,21.40367657661438,-0.12724505860573387,0.0004578352173812694,-0.12770289382311514,36.16515861246725,25.855523180846365,23.695382237549634,-0.4684172191962546,-1.0286782042776763,-1.7217674255371094,8.974326579086151,31.154385605178252,-91.02567342091385,-4310781968.472101,15.575564863726996,0.9799995422363281,54.36216072230569,-187349541.61232567,41.30874563594149,0.6546425138201032,2020.5799560546875,4652.56982421875,17501.650390625,19.920000076293945,50.040000915527344,1203.9000244140625,16.179000854492188,2.0390000343322754,91.37999725341797,0.12,23.63751792907715
2015-01-06,23.63751792907715,26.565000534057617,26.857500076293945,26.157499313354492,26.635000228881836,263188400,24.23545684814453,24.83664134979248,21.438443765640258,-0.19990735006864924,-0.03961520183982483,-0.1602921482288244,36.1993501458059,25.801861168228392,23.554624389327763,-2.879044594772512,-1.2958832104927795,-1.7017364501953125,16.074999811898547,20.374850577235915,-83.92500018810145,-4267543290.2371054,16.69103123102268,0.7000007629394531,54.91049739606891,-167437184.93875885,38.195521723518304,0.6108925683157784,2002.6099853515625,4592.740234375,17371.640625,21.1200008392334,47.93000030517578,1219.300048828125,16.60300064086914,1.9630000591278076,91.5,0.12,23.968963623046875
2015-01-07,23.968963623046875,26.9375,27.049999237060547,26.674999237060547,26.799999237060547,160423600,24.023240661621095,24.84991844177246,21.47387879371643,-0.22811823702270928,-0.07731580887640173,-0.15080242814630757,41.222124290908596,25.781908312527275,23.471138295443918,-4.349734242657222,-1.1575285186240176,-1.0610809326171875,30.76925970791606,18.606195366300245,-69.23074029208394,-4203373197.471806,20.0930242681158,0.4849987030029297,54.11782075792272,-123651901.78890848,34.028383494783036,0.575892448425293,2025.9000244140625,4650.47021484375,17584.51953125,19.309999465942383,48.650001525878906,1210.5999755859375,16.510000228881836,1.9539999961853027,91.88999938964844,0.12,24.889904022216797
2015-01-08,24.889904022216797,27.97249984741211,28.037500381469727,27.174999237060547,27.3075008392334,237458000,24.09041976928711,24.882101516723633,21.513010540008544,-0.17415581476492648,-0.09668381005410667,-0.0774720047108198,52.42858440294667,25.708746724232817,23.494693941965913,0.09841486860732913,-0.43467607053454543,0.3358955383300781,71.59765851309562,39.480639344303405,-28.402341486904376,-4001706215.0636187,31.07868237831723,1.1000003814697266,53.18307009608342,-30331891.389646053,28.82991725040586,0.599285398210798,2062.139892578125,4736.18994140625,17907.869140625,17.010000228881836,48.790000915527344,1208.4000244140625,16.35099983215332,2.0160000324249268,92.37000274658203,0.12,24.916597366333008
2015-01-09,24.916597366333008,28.002500534057617,28.3125,27.552499771118164,28.167499542236328,214798000,24.209652709960938,24.907597999572754,21.553091354370117,-0.1277634984822953,-0.1028997477397444,-0.024863750742550886,52.710020521701104,25.710195312176147,23.494580116595827,-0.8234701949750758,-3.6384113215811755e-05,0.5961647033691406,72.78111762360146,58.38267861487105,-27.218882376398533,-3962137807.7795568,26.139080996029783,0.7600002288818359,52.48161380021752,23191868.94494915,25.012805669544285,0.5957140241350446,2044.81005859375,4704.06982421875,17737.369140625,17.549999237060547,48.36000061035156,1216.0,16.38599967956543,1.9709999561309814,91.94000244140625,0.12,24.30263900756836
2015-01-12,24.30263900756836,27.3125,28.157499313354492,27.200000762939453,28.149999618530273,198603200,24.343124389648438,24.918157539367677,21.59046558380127,-0.13893698302291213,-0.11010719479637796,-0.028829788226534175,45.97314413138607,25.68613386933091,23.465921298820945,-2.923402741593384,-0.14318775431985456,0.6673583984375,45.56216000662117,63.313645381106085,-54.43783999337883,-4114072094.352798,22.830667221999406,0.9574985504150391,51.024046113361464,-5363126.550107002,23.560829244796704,0.6358925955636161,2028.260009765625,4664.7099609375,17640.83984375,19.600000381469727,46.06999969482422,1232.699951171875,16.53499984741211,1.9119999408721924,91.9800033569336,0.12,24.51841163635254
2015-01-13,24.51841163635254,27.55500030517578,28.200000762939453,27.227500915527344,27.857500076293945,268367600,24.519303131103516,24.934627113342284,21.629012594223024,-0.12889517877966838,-0.11386479159303606,-0.015030387186632327,48.46602297938349,25.689207431074355,23.473747853044298,-1.5980742640184582,-0.0790929468922331,0.8808937072753906,55.128247571610224,57.82384173394428,-44.871752428389776,-4201688560.1797733,21.301947888732332,0.9724998474121094,48.78725691038545,-44435125.05665779,22.286298725204926,0.674821172441755,2023.030029296875,4661.5,17613.6796875,20.559999465942383,45.88999938964844,1234.300048828125,17.125,1.8899999856948853,92.30999755859375,0.12,24.424985885620117
2015-01-14,24.424985885620117,27.450000762939453,27.622499465942383,27.125,27.260000228881836,195826400,24.610507583618165,24.94470989227295,21.667111291885377,-0.12701154384660995,-0.11649414204375085,-0.010517401802859108,47.445227037913504,25.68387796496369,23.514002017030943,-3.675751797975628,-0.09719053448549157,0.4560222625732422,50.986253545712415,50.5588870413146,-49.013746454287585,-4141660496.966913,20.688787019787615,0.4974994659423828,46.67576763307957,-37279729.327368736,20.789504055075103,0.6948210852486747,2011.27001953125,4639.31982421875,17427.08984375,21.479999542236328,48.47999954223633,1234.4000244140625,16.95599937438965,1.8370000123977661,92.16000366210938,0.12,23.7620849609375
2015-01-15,23.7620849609375,26.704999923706055,27.514999389648438,26.665000915527344,27.5,240056000,24.384943771362305,24.935332794189453,21.701126823425295,-0.17696932193532078,-0.12858917802206482,-0.04838014391325596,40.86788502030494,25.682100204226092,23.517336937192365,-6.224213999071289,-0.5141335180036248,-1.1278190612792969,21.597658513095624,42.57071987680609,-78.40234148690438,-4359123510.744727,19.346328675079114,0.8499984741210938,44.57103918681277,-100156232.79220295,19.036050915864756,0.7430353164672852,1992.6700439453125,4570.81982421875,17320.7109375,22.389999389648438,46.25,1264.699951171875,17.072999954223633,1.774999976158142,92.3499984741211,0.12,23.57745361328125
