,Adj Close,Close,High,Low,Open,Volume,SMA5,SMA50,SMA200,MACDLine,MACDSignal,MACDHist,RSI14,BBupper,BBlower,ROC12,PPO,MOM5,StochK,StochD,WillR,AccDist,PlusDI14,TR,SlowStochD,ChaikinOsc,ADX14,ATR14,^GSPC,^IXIC,^DJI,^VIX,CL=F,GC=F,SI=F,^TNX,DX-Y.NYB,FedFundsRate,y
2015-01-02,20.488922119140625,26.672500610351562,26.782499313354492,26.344999313354492,26.657499313354492,6459200,20.76354064941406,19.76453643798828,18.63218906402588,0.29802205811963134,0.268551251887753,0.029470806231878366,56.560504485123744,21.230045294704297,19.03013861185088,5.990459759851169,0.4764011324802841,-0.24773216247558594,63.176618166629545,65.36531406780887,-36.823381833370455,82766918.42197964,32.36026174068638,0.4375,65.4770589082999,3058928.8567486405,20.259128578195476,0.5016070774623326,2058.199951171875,4726.81005859375,17832.990234375,17.790000915527344,52.689998626708984,1186.0,15.734000205993652,2.122999906539917,91.08000183105469,0.12,20.27191925048828
2015-01-05,20.27191925048828,26.389999389648438,26.6924991607666,26.297500610351562,26.645000457763672,8153600,20.620277404785156,19.801823348999022,18.64568934440613,0.26200398030166383,0.2672417975705351,-0.005237817268871292,52.40464404503108,21.244821680220777,19.055115186539478,4.4321693549662875,0.1506915285159628,-0.7163162231445312,53.14995251089744,58.651309487462925,-46.85004748910255,78432056.7240951,33.06656808675032,0.39499855041503906,67.3723775767695,1172201.6915563196,20.639723377077136,0.49089268275669645,2020.5799560546875,4652.56982421875,17501.650390625,19.920000076293945,50.040000915527344,1203.9000244140625,16.179000854492188,2.0390000343322754,91.37999725341797,0.12,20.350648880004883
2015-01-06,20.350648880004883,26.49250030517578,26.977500915527344,26.440000534057617,26.479999542236328,10623200,20.446288299560546,19.83584114074707,18.658615856170655,0.2370793145048431,0.26120930095739675,-0.024129986452553653,53.732886930081136,21.262067983419485,19.096249201028755,2.7637549180604184,0.02170821769658401,-0.8699455261230469,54.781832542884366,57.03613440680376,-45.218167457115634,69884075.97144699,37.25420137656953,0.5875015258789062,67.79298293317981,-2426017.087460965,21.484998469387453,0.49035712650844027,2002.6099853515625,4592.740234375,17371.640625,21.1200008392334,47.93000030517578,1219.300048828125,16.60300064086914,1.9630000591278076,91.5,0.12,20.53693199157715
2015-01-07,20.53693199157715,26.735000610351562,26.989999771118164,26.517499923706055,26.897499084472656,7292000,20.41210517883301,19.871448974609375,18.672933979034426,0.22970987510848673,0.2549094157876148,-0.025199540679128052,56.804532202132116,21.296890200374694,19.12422472119513,1.4129839872803185,0.0879840072739435,-0.1709156036376953,60.92188811541643,56.28455772306606,-39.07811188458357,69305369.17442125,35.986655194796754,0.4974994659423828,67.3493826654834,-3861602.651797965,23.344681915166056,0.48232133047921316,2025.9000244140625,4650.47021484375,17584.51953125,19.309999465942383,48.650001525878906,1210.5999755859375,16.510000228881836,1.9539999961853027,91.88999938964844,0.12,20.661754608154297
2015-01-08,20.661754608154297,26.897499084472656,27.0575008392334,26.827499389648438,26.967500686645508,7602000,20.462035369873046,19.910583038330078,18.6874160194397,0.23127568117608988,0.2501826688653098,-0.018906987689219945,58.779310701263476,21.34217727011155,19.13654968911697,1.624592289945829,0.21088222833681164,0.2496509552001953,57.46072958587563,57.72148341472545,-42.53927041412437,66330624.18532624,35.52632200537364,0.32250022888183594,66.61249985772184,-5044342.638120785,25.420211068546074,0.4614285060337612,2062.139892578125,4736.18994140625,17907.869140625,17.010000228881836,48.790000915527344,1208.4000244140625,16.35099983215332,2.0160000324249268,92.37000274658203,0.12,20.47932243347168
2015-01-09,20.47932243347168,26.65999984741211,27.0049991607666,26.592500686645508,26.9325008392334,6123200,20.460115432739258,19.942101860046385,18.701633987426757,0.2153138380215971,0.2432089026965673,-0.027895064674970216,54.833646066396255,21.336505321391662,19.24208392726556,0.6607646198191698,0.13036043490287622,-0.009599685668945312,30.57851031230099,49.653709337864335,-69.42148968769901,62211363.04636902,27.96340924188861,0.41249847412109375,64.63046822704885,-6380288.209637344,26.21700636071771,0.4489284242902483,2044.81005859375,4704.06982421875,17737.369140625,17.549999237060547,48.36000061035156,1216.0,16.38599967956543,1.9709999561309814,91.94000244140625,0.12,20.427473068237305
2015-01-12,20.427473068237305,26.592500686645508,26.837499618530273,26.40999984741211,26.625,5828000,20.491226196289062,19.97460517883301,18.714907054901122,0.19621826979899026,0.23381077611705192,-0.03759250631806166,53.729727567613914,21.334986752940733,19.318307047413274,0.04705347355897453,0.04020797752273023,0.15555381774902344,20.884983714938507,36.30807453770502,-79.11501628506149,61359341.80897872,24.077753876435846,0.42749977111816406,61.45402307799727,-6617882.8635512665,26.31386222315888,0.4501784188406808,2028.260009765625,4664.7099609375,17640.83984375,19.600000381469727,46.06999969482422,1232.699951171875,16.53499984741211,1.9119999408721924,91.9800033569336,0.12,20.508127212524414
2015-01-13,20.508127212524414,26.697500228881836,27.114999771118164,26.547500610351562,26.822500228881836,6757200,20.52272186279297,20.003725433349608,18.72848003387451,0.18545519771815222,0.224139660437272,-0.038684462719119767,55.23930244581589,21.285715443883365,19.482419054712825,-1.1020440712771795,0.04821675135980038,0.15747833251953125,28.31858765576135,26.594027227666924,-71.68141234423865,58174226.112904675,27.09435637526969,0.5674991607666016,56.81725490172545,-7126900.864944033,27.00557918074282,0.4732140132359096,2023.030029296875,4661.5,17613.6796875,20.559999465942383,45.88999938964844,1234.300048828125,17.125,1.8899999856948853,92.30999755859375,0.12,20.634876251220703
2015-01-14,20.634876251220703,26.862499237060547,26.899999618530273,26.375,26.447500228881836,7327600,20.54231071472168,20.034198341369628,18.74184142112732,0.1850201762662813,0.21631576360307386,-0.03129558733679255,57.58143384959496,21.207429077415544,19.691101882667464,-1.6836061461957055,0.1432285102126748,0.09794425964355469,39.99994598652904,29.73450578574294,-60.00005401347096,64455014.70368182,23.98553178432573,0.5249996185302734,52.244655786587394,-4688802.689817071,27.110124554274126,0.49285684313092915,2011.27001953125,4639.31982421875,17427.08984375,21.479999542236328,48.47999954223633,1234.4000244140625,16.95599937438965,1.8370000123977661,92.16000366210938,0.12,20.556140899658203
2015-01-15,20.556140899658203,26.760000228881836,26.957500457763672,26.530000686645508,26.88249969482422,17293200,20.52118797302246,20.060846252441408,18.755522975921632,0.1762899727104994,0.20831060542455898,-0.03202063271405958,55.633992361331586,21.08677661205387,19.92621185993099,-3.1311729245333977,0.12819754031821765,-0.10561370849609375,32.74337119677648,33.687301613022264,-67.25662880322353,65769675.35070836,18.736181228970516,0.42749977111816406,48.4867463934752,-2846842.985955134,25.869162137582766,0.4832139696393694,1992.6700439453125,4570.81982421875,17320.7109375,22.389999389648438,46.25,1264.699951171875,17.072999954223633,1.774999976158142,92.3499984741211,0.12,20.782743453979492
