model_name,model_hyperparameters_dict,window_size,test_ratio,start_date,end_date,test_data_values_list,test_data_model_predictions_list,MSE_score,MAPE_score,R^2_score
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.5}",10,0.2,2019Q2,2021Q3,"[138.8638916015625, 174.51626586914062]","[125.62037533912375, 122.38133677872027]",1446.720777128319,0.1970550685507304,-3.5526870284839474
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.5}",10,0.2,2019Q3,2021Q4,"[174.51626586914062, 171.82582092285156]","[128.05472975350153, 119.60007566596023]",2443.1014029312714,0.2850881276139384,-1349.0606064683975
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.5}",10,0.2,2019Q4,2022Q1,"[171.82582092285156, 134.7376708984375]","[146.64713545527962, 145.03379409861398]",369.9881774140653,0.1114760840525284,-0.0759138449966354
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.5}",10,0.2,2020Q1,2022Q2,"[134.7376708984375, 136.38536071777344]","[163.0298743336438, 162.0665376526156]",729.985811988884,0.1991392691896388,-1074.5323902823477
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.5}",10,0.2,2020Q2,2022Q3,"[136.38536071777344, 128.43666076660156]","[152.72632744295254, 160.61426237650485]",651.2126194395307,0.1851737549266207,-40.227840980322675
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.5}",10,0.2,2020Q3,2022Q4,"[128.43666076660156, 163.25363159179688]","[153.41315637320275, 151.0709067974136]",386.1220581011246,0.1345449977731209,-0.2740974208318343
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.5}",10,0.2,2020Q4,2023Q1,"[163.25363159179688, 192.2990264892578]","[141.32368448788458, 140.69078019585555]",1572.1668327304296,0.2013527529125489,-6.454251653485441
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.5}",10,0.2,2021Q1,2023Q2,"[192.2990264892578, 169.9642791748047]","[148.9578287739244, 146.9981825028115]",1202.9505078734794,0.1802537315768176,-8.645964612767527
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.5}",10,0.2,2021Q2,2023Q3,"[169.9642791748047, 191.38096618652344]","[168.1288409674373, 168.3909544203521]",265.95473721088024,0.0654629572479054,-1.3193331857286812
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.5}",10,0.2,2021Q3,2023Q4,"[191.38096618652344, 170.67408752441406]","[168.92333309035888, 171.97546531085672]",253.01943421249604,0.06248505229439,-1.3603945016639698
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.5}",10,0.2,2021Q4,2024Q1,"[170.67408752441406, 209.9144744873047]","[184.21869118937653, 184.23100922897947]",421.5483380582565,0.1008557532827281,-0.0950672981196116
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.5}",10,0.2,2022Q1,2024Q2,"[209.9144744873047, 232.48831176757812]","[180.9937119992783, 181.0597491791992]",1740.653776397821,0.1794916331710299,-12.663488877857224
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.5}",10,0.2,2022Q2,2024Q3,"[232.48831176757812, 251.9230194091797]","[190.9368893347095, 181.83848713454537]",3319.1811851744787,0.2284614935746189,-34.15077685045118
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2015Q1,2017Q2,"[33.59050369262695, 36.087345123291016]","[29.721231848106193, 29.36803404235491]",30.06020300459591,0.1506926139096966,-18.287235191419654
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2015Q2,2017Q3,"[36.087345123291016, 39.76781463623047]","[31.986895265878758, 31.617835337197135]",41.61792580391203,0.1592823895120089,-11.289493202577768
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2015Q3,2017Q4,"[39.76781463623047, 39.58781814575195]","[33.728186914386335, 33.41318757551177]",37.30158284870639,0.1539226255681542,-4604.313266006447
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2015Q4,2018Q1,"[39.58781814575195, 43.845272064208984]","[36.693413385657536, 36.43743628224412]",31.6268049439081,0.1210337795551266,-5.979356776072486
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2016Q1,2018Q2,"[43.845272064208984, 53.656436920166016]","[37.328399681925134, 36.75074689822388]",164.1359903824839,0.231853163753977,-5.820601323415671
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2016Q2,2018Q3,"[53.656436920166016, 37.624244689941406]","[40.18067460175407, 40.561691473148535]",95.1123818332526,0.1646111384665222,-0.4801687325465182
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2016Q3,2018Q4,"[37.624244689941406, 45.50131607055664]","[48.62750853957956, 47.00628254457938]",61.66836971634312,0.1627633256224756,-2.97551042633306
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2016Q4,2019Q1,"[45.50131607055664, 47.59304428100586]","[42.65343228995082, 45.37090148305696]",6.524180321156926,0.0546397684982227,-4.964519187473706
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2017Q1,2019Q2,"[47.59304428100586, 54.061824798583984]","[45.55962105979573, 46.67977497906576]",29.3147347672028,0.0896367551279392,-1.8022129029352032
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2017Q2,2019Q3,"[54.061824798583984, 71.09394836425781]","[47.84319236789877, 43.65215914711243]",395.8615923731033,0.2505107422246254,-4.458405052277859
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2017Q3,2019Q4,"[71.09394836425781, 61.71084976196289]","[47.78148932288459, 46.5513528065587]",386.6405472483066,0.2867821353150783,-16.566078850943686
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2017Q4,2020Q1,"[61.71084976196289, 88.76895141601562]","[60.559130935740555, 58.87444116995032]",447.5040995533891,0.1777153946865502,-1.4449070984688137
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2018Q1,2020Q2,"[88.76895141601562, 112.9261703491211]","[57.096244759829034, 55.82833108865241]",2131.6617975715826,0.4312101716835609,-13.611150793412827
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2018Q2,2020Q3,"[112.9261703491211, 129.6090850830078]","[72.63476781073865, 74.48339467833517]",2331.119430550894,0.391058466634028,-32.50276533695199
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2018Q3,2020Q4,"[129.6090850830078, 119.4920883178711]","[89.60643920682901, 81.30141622788324]",1529.3695558899713,0.314124564659204,-58.768066939254915
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2018Q4,2021Q1,"[119.4920883178711, 134.2074432373047]","[105.75271545684105, 104.49741803366754]",535.7279821075817,0.1681776723158949,-8.896071848080892
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2019Q1,2021Q2,"[134.2074432373047, 138.8638916015625]","[113.69238498234738, 113.73792718440922]",526.0908515481725,0.1669001588474136,-96.05349027056988
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2019Q2,2021Q3,"[138.8638916015625, 174.51626586914062]","[125.62037533912375, 122.38133677872027]",1446.720777128319,0.1970550685507304,-3.5526870284839474
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2019Q3,2021Q4,"[174.51626586914062, 171.82582092285156]","[128.05472975350153, 119.60007566596023]",2443.1014029312714,0.2850881276139384,-1349.0606064683975
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2019Q4,2022Q1,"[171.82582092285156, 134.7376708984375]","[146.64713545527962, 145.03379409861398]",369.9881774140653,0.1114760840525284,-0.0759138449966354
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2020Q1,2022Q2,"[134.7376708984375, 136.38536071777344]","[163.0298743336438, 162.0665376526156]",729.985811988884,0.1991392691896388,-1074.5323902823477
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2020Q2,2022Q3,"[136.38536071777344, 128.43666076660156]","[152.72632744295254, 160.61426237650485]",651.2126194395307,0.1851737549266207,-40.227840980322675
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2020Q3,2022Q4,"[128.43666076660156, 163.25363159179688]","[153.41315637320275, 151.0709067974136]",386.1220581011246,0.1345449977731209,-0.2740974208318343
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2020Q4,2023Q1,"[163.25363159179688, 192.2990264892578]","[141.32368448788458, 140.69078019585555]",1572.1668327304296,0.2013527529125489,-6.454251653485441
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2021Q1,2023Q2,"[192.2990264892578, 169.9642791748047]","[148.9578287739244, 146.9981825028115]",1202.9505078734794,0.1802537315768176,-8.645964612767527
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2021Q2,2023Q3,"[169.9642791748047, 191.38096618652344]","[168.1288409674373, 168.3909544203521]",265.95473721088024,0.0654629572479054,-1.3193331857286812
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2021Q3,2023Q4,"[191.38096618652344, 170.67408752441406]","[168.92333309035888, 171.97546531085672]",253.01943421249604,0.06248505229439,-1.3603945016639698
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2021Q4,2024Q1,"[170.67408752441406, 209.9144744873047]","[184.21869118937653, 184.23100922897947]",421.5483380582565,0.1008557532827281,-0.0950672981196116
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2022Q1,2024Q2,"[209.9144744873047, 232.48831176757812]","[180.9937119992783, 181.0597491791992]",1740.653776397821,0.1794916331710299,-12.663488877857224
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.55}",10,0.2,2022Q2,2024Q3,"[232.48831176757812, 251.9230194091797]","[190.9368893347095, 181.83848713454537]",3319.1811851744787,0.2284614935746189,-34.15077685045118
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2015Q1,2017Q2,"[33.59050369262695, 36.087345123291016]","[29.721231848106193, 29.36803404235491]",30.06020300459591,0.1506926139096966,-18.287235191419654
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2015Q2,2017Q3,"[36.087345123291016, 39.76781463623047]","[31.986895265878758, 31.617835337197135]",41.61792580391203,0.1592823895120089,-11.289493202577768
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2015Q3,2017Q4,"[39.76781463623047, 39.58781814575195]","[33.728186914386335, 33.41318757551177]",37.30158284870639,0.1539226255681542,-4604.313266006447
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2015Q4,2018Q1,"[39.58781814575195, 43.845272064208984]","[36.693413385657536, 36.43743628224412]",31.6268049439081,0.1210337795551266,-5.979356776072486
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2016Q1,2018Q2,"[43.845272064208984, 53.656436920166016]","[37.328399681925134, 36.75074689822388]",164.1359903824839,0.231853163753977,-5.820601323415671
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2016Q2,2018Q3,"[53.656436920166016, 37.624244689941406]","[40.18067460175407, 40.561691473148535]",95.1123818332526,0.1646111384665222,-0.4801687325465182
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2016Q3,2018Q4,"[37.624244689941406, 45.50131607055664]","[48.62750853957956, 47.00628254457938]",61.66836971634312,0.1627633256224756,-2.97551042633306
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2016Q4,2019Q1,"[45.50131607055664, 47.59304428100586]","[42.65343228995082, 45.37090148305696]",6.524180321156926,0.0546397684982227,-4.964519187473706
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2017Q1,2019Q2,"[47.59304428100586, 54.061824798583984]","[45.55962105979573, 46.67977497906576]",29.3147347672028,0.0896367551279392,-1.8022129029352032
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2017Q2,2019Q3,"[54.061824798583984, 71.09394836425781]","[47.84319236789877, 43.65215914711243]",395.8615923731033,0.2505107422246254,-4.458405052277859
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2017Q3,2019Q4,"[71.09394836425781, 61.71084976196289]","[47.78148932288459, 46.5513528065587]",386.6405472483066,0.2867821353150783,-16.566078850943686
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2017Q4,2020Q1,"[61.71084976196289, 88.76895141601562]","[60.559130935740555, 58.87444116995032]",447.5040995533891,0.1777153946865502,-1.4449070984688137
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2018Q1,2020Q2,"[88.76895141601562, 112.9261703491211]","[57.096244759829034, 55.82833108865241]",2131.6617975715826,0.4312101716835609,-13.611150793412827
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2018Q2,2020Q3,"[112.9261703491211, 129.6090850830078]","[72.63476781073865, 74.48339467833517]",2331.119430550894,0.391058466634028,-32.50276533695199
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2018Q3,2020Q4,"[129.6090850830078, 119.4920883178711]","[89.60643920682901, 81.30141622788324]",1529.3695558899713,0.314124564659204,-58.768066939254915
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2018Q4,2021Q1,"[119.4920883178711, 134.2074432373047]","[105.75271545684105, 104.49741803366754]",535.7279821075817,0.1681776723158949,-8.896071848080892
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2019Q1,2021Q2,"[134.2074432373047, 138.8638916015625]","[113.69238498234738, 113.73792718440922]",526.0908515481725,0.1669001588474136,-96.05349027056988
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2019Q2,2021Q3,"[138.8638916015625, 174.51626586914062]","[125.62037533912375, 122.38133677872027]",1446.720777128319,0.1970550685507304,-3.5526870284839474
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2019Q3,2021Q4,"[174.51626586914062, 171.82582092285156]","[128.05472975350153, 119.60007566596023]",2443.1014029312714,0.2850881276139384,-1349.0606064683975
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2019Q4,2022Q1,"[171.82582092285156, 134.7376708984375]","[146.64713545527962, 145.03379409861398]",369.9881774140653,0.1114760840525284,-0.0759138449966354
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2020Q1,2022Q2,"[134.7376708984375, 136.38536071777344]","[163.0298743336438, 162.0665376526156]",729.985811988884,0.1991392691896388,-1074.5323902823477
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2020Q2,2022Q3,"[136.38536071777344, 128.43666076660156]","[152.72632744295254, 160.61426237650485]",651.2126194395307,0.1851737549266207,-40.227840980322675
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2020Q3,2022Q4,"[128.43666076660156, 163.25363159179688]","[153.41315637320275, 151.0709067974136]",386.1220581011246,0.1345449977731209,-0.2740974208318343
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2020Q4,2023Q1,"[163.25363159179688, 192.2990264892578]","[141.32368448788458, 140.69078019585555]",1572.1668327304296,0.2013527529125489,-6.454251653485441
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2021Q1,2023Q2,"[192.2990264892578, 169.9642791748047]","[148.9578287739244, 146.9981825028115]",1202.9505078734794,0.1802537315768176,-8.645964612767527
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2021Q2,2023Q3,"[169.9642791748047, 191.38096618652344]","[168.1288409674373, 168.3909544203521]",265.95473721088024,0.0654629572479054,-1.3193331857286812
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2021Q3,2023Q4,"[191.38096618652344, 170.67408752441406]","[168.92333309035888, 171.97546531085672]",253.01943421249604,0.06248505229439,-1.3603945016639698
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2021Q4,2024Q1,"[170.67408752441406, 209.9144744873047]","[184.21869118937653, 184.23100922897947]",421.5483380582565,0.1008557532827281,-0.0950672981196116
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2022Q1,2024Q2,"[209.9144744873047, 232.48831176757812]","[180.9937119992783, 181.0597491791992]",1740.653776397821,0.1794916331710299,-12.663488877857224
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.6}",10,0.2,2022Q2,2024Q3,"[232.48831176757812, 251.9230194091797]","[190.9368893347095, 181.83848713454537]",3319.1811851744787,0.2284614935746189,-34.15077685045118
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.66}",10,0.2,2015Q1,2017Q2,"[33.59050369262695, 36.087345123291016]","[29.87326193664768, 29.614517959279734]",27.8576888837791,0.1450145199837168,-16.874057514139107
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.66}",10,0.2,2015Q2,2017Q3,"[36.087345123291016, 39.76781463623047]","[32.2992020413412, 31.823682105016992]",38.72963484140423,0.152367186423123,-10.436600333335594
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.66}",10,0.2,2015Q3,2017Q4,"[39.76781463623047, 39.58781814575195]","[34.07081354377717, 33.57307357710281]",34.316486836754216,0.1475954034213173,-4235.768523015116
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.66}",10,0.2,2015Q4,2018Q1,"[39.58781814575195, 43.845272064208984]","[36.94869492949546, 36.47485057252997]",30.644042157793987,0.1173828731208228,-5.762482130571548
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.66}",10,0.2,2016Q1,2018Q2,"[43.845272064208984, 53.656436920166016]","[37.19884083277535, 36.74826179943905]",165.03071701367335,0.2333537764480369,-5.857781308320659
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.66}",10,0.2,2016Q2,2018Q3,"[53.656436920166016, 37.624244689941406]","[40.87710189595524, 41.12686179286742]",87.789865115365,0.1656321681817826,-0.3662134295622219
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.66}",10,0.2,2016Q3,2018Q4,"[37.624244689941406, 45.50131607055664]","[49.533219207390104, 48.28866603354601]",74.79649693670963,0.1888913080649523,-3.821827701831952
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.66}",10,0.2,2016Q4,2019Q1,"[45.50131607055664, 47.59304428100586]","[43.495350968354366, 45.20842293044151]",4.855157488410368,0.0470951394086694,-3.4386694683961583
GB,"{""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.66}",10,0.2,2017Q1,2019Q2,"[47.59304428100586, 54.061824798583984]","[45.32986110540298, 46.60334750110679]",30.375440841657323,0.0927574053066341,-1.9036064264196333
