model_name,model_hyperparameters_dict,window_size,test_ratio,start_date,end_date,test_data_values_list,test_data_model_predictions_list,MSE_score,MAPE_score,R^2_score
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2017Q3,2019Q4,"[71.09394836425781, 61.71084976196289]","[47.01125717163086, 46.98613357543945]",398.39664092654857,0.2886764120223846,-17.1001885556831
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2017Q4,2020Q1,"[61.71084976196289, 88.76895141601562]","[60.980430603027344, 54.5427131652832]",585.9844484718196,0.1987007885166404,-2.201484721795627
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2018Q1,2020Q2,"[88.76895141601562, 112.9261703491211]","[53.72725296020508, 53.03992462158203]",2407.141529003573,0.4625325032444777,-15.499384612242393
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2018Q2,2020Q3,"[112.9261703491211, 129.6090850830078]","[74.33891296386719, 76.6025619506836]",2149.3339635467273,0.37533784492658,-29.89015108695213
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2018Q3,2020Q4,"[129.6090850830078, 119.4920883178711]","[102.2581787109375, 97.04167175292969]",626.046641656576,0.1994540924007386,-23.46602748271127
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2018Q4,2021Q1,"[119.4920883178711, 134.2074432373047]","[118.2455825805664, 118.29016876220703]",127.45670163436444,0.0645168627660376,-1.3544050693991725
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2019Q1,2021Q2,"[134.2074432373047, 138.8638916015625]","[120.6213607788086, 118.3487548828125]",302.7262355790299,0.1244837666967879,-54.847079782806915
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2019Q2,2021Q3,"[138.8638916015625, 174.51626586914062]","[122.88134765625, 125.71106719970703]",1318.694564063364,0.1973774576329854,-3.149801213376141
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2019Q3,2021Q4,"[174.51626586914062, 171.82582092285156]","[131.59121704101562, 130.19944763183594]",1787.6573851299472,0.2441125087608681,-986.8614987615972
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2019Q4,2022Q1,"[171.82582092285156, 134.7376708984375]","[150.62521362304688, 152.6669158935547]",385.46178798773326,0.12822604444614,-0.1209106120951259
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2020Q1,2022Q2,"[134.7376708984375, 136.38536071777344]","[135.61636352539062, 134.73178100585938]",1.7532132981577888,0.009322913198756,-1.5831155322114103
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2020Q2,2022Q3,"[136.38536071777344, 128.43666076660156]","[139.5155792236328, 139.5660400390625]",66.83067544235382,0.0548019734461724,-3.2310059379934435
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2020Q3,2022Q4,"[128.43666076660156, 163.25363159179688]","[145.5240936279297, 145.8704071044922]",297.0784276832128,0.1197607865507536,0.0197222599574256
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2020Q4,2023Q1,"[163.25363159179688, 192.2990264892578]","[142.2034454345703, 144.37294006347656]",1370.0100486726733,0.1890842452579044,-5.49574807075262
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2021Q1,2023Q2,"[192.2990264892578, 169.9642791748047]","[159.70706176757812, 160.8507080078125]",572.6466719175223,0.1115531815009495,-3.5918177820134183
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2021Q2,2023Q3,"[169.9642791748047, 191.38096618652344]","[169.6580352783203, 169.7976837158203]",232.96593376714736,0.0572891747683808,-1.0316450347789106
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2021Q3,2023Q4,"[191.38096618652344, 170.67408752441406]","[171.4761505126953, 171.22830200195312]",198.25442034809384,0.0536267271728314,-0.8494968387574822
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2021Q4,2024Q1,"[170.67408752441406, 209.9144744873047]","[173.9361114501953, 181.76866149902344]",401.4137944318354,0.0765974391131001,-0.0427632601309497
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2022Q1,2024Q2,"[209.9144744873047, 232.48831176757812]","[181.3083953857422, 178.68807983398438]",1856.3863588366655,0.1838427023487023,-13.571946880476949
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.8}",10,0.2,2022Q2,2024Q3,"[232.48831176757812, 251.9230194091797]","[186.81787109375, 182.2733612060547]",3468.432019576896,0.2364569336140442,-35.73137232931692
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2015Q1,2017Q2,"[33.59050369262695, 36.087345123291016]","[29.42041778564453, 28.181949615478516]",39.94244730327773,0.1716038020896074,-24.627883322724735
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2015Q2,2017Q3,"[36.087345123291016, 39.76781463623047]","[33.13483810424805, 33.13483810424805]",26.356837685663777,0.1243040808747209,-6.782996661235895
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2015Q3,2017Q4,"[39.76781463623047, 39.58781814575195]","[34.844478607177734, 34.836830139160156]",23.40556234687392,0.1219066945023365,-2888.688279759892
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2015Q4,2018Q1,"[39.58781814575195, 43.845272064208984]","[38.23957061767578, 38.22160339355469]",16.721710357131087,0.0811594104859321,-2.6901224355590236
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2016Q1,2018Q2,"[43.845272064208984, 53.656436920166016]","[39.03844451904297, 39.03844451904297]",118.39564644412894,0.191034243721974,-3.9198807704617646
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2016Q2,2018Q3,"[53.656436920166016, 37.624244689941406]","[42.2944450378418, 42.03080749511719]",74.25632764498005,0.164437398897885,-0.1556002725967102
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2016Q3,2018Q4,"[37.624244689941406, 45.50131607055664]","[40.7834587097168, 40.42173385620117]",17.891394347570895,0.0978017236315957,-0.1533858458975046
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2016Q4,2019Q1,"[45.50131607055664, 47.59304428100586]","[43.49961853027344, 46.708126068115234]",2.3949366431406816,0.0312927579345928,-1.189492757346624
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2017Q1,2019Q2,"[47.59304428100586, 54.061824798583984]","[44.92274475097656, 45.94622039794922]",36.49676718383853,0.1031120146039952,-2.488747646197215
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2017Q2,2019Q3,"[54.061824798583984, 71.09394836425781]","[46.63650894165039, 45.502113342285156]",355.0386676835478,0.2486603289731002,-3.895511195770026
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2017Q3,2019Q4,"[71.09394836425781, 61.71084976196289]","[45.47347640991211, 45.457603454589844]",460.2882993457752,0.3118761573528428,-19.912086479336708
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2017Q4,2020Q1,"[61.71084976196289, 88.76895141601562]","[60.758750915527344, 53.84830093383789]",610.179161155902,0.204408250870481,-2.333670828796126
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2018Q1,2020Q2,"[88.76895141601562, 112.9261703491211]","[52.814605712890625, 52.08726501464844]",2497.0436886183743,0.4718911440818683,-16.11560525863281
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2018Q2,2020Q3,"[112.9261703491211, 129.6090850830078]","[73.8963623046875, 75.40013885498047]",2230.9678835692466,0.3819359667408868,-31.063390874758127
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2018Q3,2020Q4,"[129.6090850830078, 119.4920883178711]","[103.69879913330078, 96.90129089355469]",590.8435231310432,0.1944839393331899,-22.09028259724427
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2018Q4,2021Q1,"[119.4920883178711, 134.2074432373047]","[119.43660736083984, 119.43851470947266]",109.06216399840196,0.055254915683166,-1.0146175799692143
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2019Q1,2021Q2,"[134.2074432373047, 138.8638916015625]","[121.36766052246094, 119.81919860839844]",263.78017568413634,0.116408820119572,-47.66229214781423
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2019Q2,2021Q3,"[138.8638916015625, 174.51626586914062]","[124.70904541015625, 126.73564147949219]",1241.6738688835176,0.1878610919913677,-2.9074247123859975
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2019Q3,2021Q4,"[174.51626586914062, 171.82582092285156]","[131.68931579589844, 130.1043701171875]",1787.4135549527127,0.2441081179994062,-986.726757929081
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2019Q4,2022Q1,"[171.82582092285156, 134.7376708984375]","[150.4540252685547, 153.04696655273438]",395.9919784227386,0.1301345250353658,-0.1515320707553957
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2020Q1,2022Q2,"[134.7376708984375, 136.38536071777344]","[135.72372436523438, 134.58444213867188]",2.1078045839676633,0.0102614765743358,-2.1055563891937004
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2020Q2,2022Q3,"[136.38536071777344, 128.43666076660156]","[139.5155792236328, 139.5660400390625]",66.83067544235382,0.0548019734461724,-3.2310059379934435
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2020Q3,2022Q4,"[128.43666076660156, 163.25363159179688]","[147.27194213867188, 149.374755859375]",273.6955079805339,0.1158322719229033,0.0968795138869553
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2020Q4,2023Q1,"[163.25363159179688, 192.2990264892578]","[148.2957763671875, 155.83236694335938]",776.7773456784198,0.1406292949739613,-2.6830021425634674
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2021Q1,2023Q2,"[192.2990264892578, 169.9642791748047]","[161.41123962402344, 162.42361450195312]",505.4585005702684,0.1024949515574554,-3.053063511600545
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2021Q2,2023Q3,"[169.9642791748047, 191.38096618652344]","[174.25958251953125, 174.3509063720703]",154.2362840535352,0.0571284643271427,-0.3450609521017584
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2021Q3,2023Q4,"[191.38096618652344, 170.67408752441406]","[171.59898376464844, 171.2320098876953]",195.8190529514104,0.0533166767203085,-0.8267775253950331
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2021Q4,2024Q1,"[170.67408752441406, 209.9144744873047]","[173.5136260986328, 180.30810546875]",442.3000328886555,0.0788386740791281,-0.1489745261589912
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2022Q1,2024Q2,"[209.9144744873047, 232.48831176757812]","[179.85203552246094, 181.45867919921875]",1753.8868182883598,0.1813530608525306,-12.767363366364505
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 0.9}",10,0.2,2022Q2,2024Q3,"[232.48831176757812, 251.9230194091797]","[186.6635284423828, 181.6178741455078]",3521.362108673551,0.2380898369635629,-36.29191230791806
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2015Q1,2017Q2,"[33.59050369262695, 36.087345123291016]","[29.852420806884766, 28.50986671447754]",35.69572134835653,0.160629987520563,-21.903097922122196
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2015Q2,2017Q3,"[36.087345123291016, 39.76781463623047]","[33.02252960205078, 33.02252960205078]",27.44598218578176,0.1272721985020894,-7.104613696978861
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2015Q3,2017Q4,"[39.76781463623047, 39.58781814575195]","[35.01136016845703, 35.01136016845703]",21.78391336097411,0.1176041556192373,-2688.4768941503053
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2015Q4,2018Q1,"[39.58781814575195, 43.845272064208984]","[38.44667053222656, 38.44667053222656]",15.223558188488823,0.0759771012190882,-2.359512419518971
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2016Q1,2018Q2,"[43.845272064208984, 53.656436920166016]","[39.098052978515625, 39.098052978515625]",117.24131602003764,0.1897990202623318,-3.87191306027298
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2016Q2,2018Q3,"[53.656436920166016, 37.624244689941406]","[42.57799530029297, 42.57799530029297]",73.63575691724691,0.1690668673230413,-0.1459427561953798
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2016Q3,2018Q4,"[37.624244689941406, 45.50131607055664]","[40.45614242553711, 40.36457824707031]",17.202860126053565,0.0940799836986935,-0.1089988288720837
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2016Q4,2019Q1,"[45.50131607055664, 47.59304428100586]","[43.60041427612305, 47.269371032714844]",1.859096001870057,0.0242888524961086,-0.6996179180625828
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2017Q1,2019Q2,"[47.59304428100586, 54.061824798583984]","[45.12580871582031, 46.71464538574219]",30.034148329301388,0.0938717685653215,-1.8709820725104531
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2017Q2,2019Q3,"[54.061824798583984, 71.09394836425781]","[46.33104705810547, 45.24937057495117]",363.8535627901001,0.2532629718515016,-4.017056879695723
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2017Q3,2019Q4,"[71.09394836425781, 61.71084976196289]","[46.317989349365234, 46.168601989746094]",427.7048054603074,0.3001760167347865,-18.431734180787466
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2017Q4,2020Q1,"[61.71084976196289, 88.76895141601562]","[60.904327392578125, 51.65746307373047]",688.9565226559425,0.2155688595870293,-2.764065389476826
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2018Q1,2020Q2,"[88.76895141601562, 112.9261703491211]","[51.91006088256836, 51.88808059692383]",2542.1131059769687,0.4778680065306839,-16.424526708530667
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2018Q2,2020Q3,"[112.9261703491211, 129.6090850830078]","[74.38624572753906, 74.89671325683594]",2239.3847103412554,0.3817090160561206,-31.184357209013143
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2018Q3,2020Q4,"[129.6090850830078, 119.4920883178711]","[105.00797271728516, 96.57147216796875]",565.2846871610382,0.190813555402095,-21.09143819547
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2018Q4,2021Q1,"[119.4920883178711, 134.2074432373047]","[120.68119049072266, 120.69226837158203]",92.03695781427086,0.0553274604598336,-0.7001246483815591
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2019Q1,2021Q2,"[134.2074432373047, 138.8638916015625]","[121.64762878417969, 120.43900299072266]",248.61272970939172,0.1131340797062687,-44.86419450744027
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2019Q2,2021Q3,"[138.8638916015625, 174.51626586914062]","[125.12742614746094, 127.52381896972656]",1198.490274382988,0.1840964724769223,-2.7715302166173545
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2019Q3,2021Q4,"[174.51626586914062, 171.82582092285156]","[131.9462890625, 130.55426025390625]",1757.7723226841772,0.2420627276465735,-970.3469793554548
XGB,"{""colsample_bytree"": 0.6, ""early_stopping_rounds"": 32, ""learning_rate"": 0.0025, ""max_depth"": 2, ""n_estimators"": 1600, ""subsample"": 1}",10,0.2,2019Q4,2022Q1,"[171.82582092285156, 134.7376708984375]","[151.66714477539062, 154.50155639648438]",398.49169699905906,0.1320022988282241,-0.158801172821456
